1019	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Funding-for-suicide-prevention-co-ordinators.aspx	Mental Health Minister Andrea Mitchell today announced the first three of a total of seven suicide prevention co-ordinators scheduled for placement in Western Australia in 2016. Co-ordinators will be placed in the Goldfields, Wheatbelt and South-West regions in the first phase of a $3.5 million initiative to promote suicide prevention, and increase community resilience and ability to respond to suicide. "These new positions fulfil a number of actions identified as part of the Liberal National Government's Suicide Prevention 2020 Strategy," Ms Mitchell said. "These new co-ordinators will be facilitators to assist services on the ground to work in partnership to improve support and care for those affected by suicide and suicide attempts. "While there is a range of support services available for people in crisis in regional areas, these new positions will increase the capacity of communities to identify and respond to suicide and related mental health issues as well as to promote suicide prevention services and initiatives. "Co-ordinators will promote suicide prevention training and self-help activities to at-risk groups, as well as training for professionals and to first responders to a suicide." The Minister said phase two of the program, which would place co-ordinators in the Kimberley and Mid-West, would be announced soon, and the placement of two co-ordinators in the metropolitan area was also expected later in 2016. The Mental Health Commission has signed agreements with Holyoake in the Wheatbelt, Hope Community Services in the Goldfields and St John of God Health Care in the South-West. Minister's office - 6552 6900	{"minister": "Mitchell", "portfolio": "Mental Health"}	2016-06-22
1020	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Stage-1-of-Shoreline-development-complete.aspx	The Liberal National Government today announced the completion of the first stage of one of Western Australia's biggest urban regeneration projects, Shoreline.  The landmark development will eventually cover 47 hectares in North Coogee and deliver up to 2,500 apartments and townhouses for more than 5,000 new residents. Lands Minister Terry Redman said completion of Stage 1 had involved extensive civil works, remediation of the site and creation of public open space. "Over a two-year period, LandCorp has transformed this underutilised former industrial area through significant site remediation, civil works and landscaping," Mr Redman said. "In addition, 1.6 hectares of public open space, including a nature play area, shade structures, barbecue facilities and sporting and play equipment, will be open to the public from this weekend." The Minister also today unveiled public art paying homage to the area's military and industrial history - a sculpture by WA artist Robin Yakinthou of a horse and rider of the 10th Australian Light Horse Regiment AIF which trained on nearby beaches prior to departing from Fremantle for Gallipoli. Mr Redman said as part of stage one, five apartment sites and 15 single residential lots had either been sold or were under negotiation. "In time, this coastal community will also feature a primary school and a range of retail, dining and entertainment facilities," he said. "Shoreline is the first precinct of the State Government's 15-20 year vision to transform former industrial land in the wider Cockburn Coast Redevelopment Area, which will eventually be home to 12,000 people in 6,000 dwellings."  LandCorp, through a Memorandum of Understanding with Synergy, is working closely with the City of Cockburn, City of Fremantle, Department of Planning, Heritage Council of Western Australia, Department of Transport, Synergy and Western Power to determine a delivery strategy for the historically significant South Fremantle Power Station and surrounding precinct. Minister's office - 6552 6700	{"minister": "Redman", "portfolio": "Lands"}	2016-06-22
1021	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Two-women-appointed-to-WA-judiciary.aspx	The Liberal National Government has appointed two experienced and well respected female legal practitioners to the Magistrates Court of Western Australia and Children's Court of WA. Attorney General Michael Mischin said the appointments of Sandra De Maio and Anne Longden reflected the quality and professionalism of female lawyers who were practising in Western Australia. "I congratulate Ms De Maio and Ms Longden on their appointments and look forward to their valuable contribution within the justice system," Mr Mischin said. Ms De Maio began her legal career in 1991, completing articles of clerkship and restricted practitioner at Paterson and Dowding in 1992.  From 1992 to 1994, she was a senior associate at Slee Anderson and Pidgeon.  From 1994 to 2013, Ms De Maio was employed by the Office of the Director of Public Prosecutions.  She was a State prosecutor from 1994 to 2008 and, from 2007 to 2008, was the deputy chairperson of the Prisoners Review Board.  She has been a sole practitioner since 2013, predominantly practising in the area of criminal law.   Ms Longden began her legal career in 1996 as a professional assistant to the Director of Public Prosecutions.  She was an articled clerk at Blake Dawson Waldron from 1998 to 1999.  She has been employed by the Office of the Director of Public Prosecutions since 1999, initially as a State prosecutor and then as lead counsel of the sentencing and drug court team from 2007 to 2008 and now as senior State prosecutor (appeals). Attorney General's office - 6552 5600	{"minister": "Mischin", "portfolio": "Attorney General"}	2016-06-22
1022	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Marine-strategy-to-boost-WAs-blue-economy.aspx	Premier and Science Minister Colin Barnett has announced the launch of The Blueprint for Marine Science Initiative - Implementation Strategy 2016-18, which is the result of high-level collaboration between many sectors engaged in the marine environment. The strategy aims to allow commercial and recreational marine activities to grow while sustaining the ecological values of the marine environment, and to improve industry and community confidence in the sustainable development of Western Australia's marine environment. It also aims to improve efficiency in compliance and infrastructure and position WA as a globally renowned hub focused on marine science and innovation. "Our ocean is a place in which we play, fish and take pride in its natural beauty.  It is a place rich with extraordinary biodiversity, unique ecosystems and indigenous history, all of which we need to protect," Mr Barnett said. "The blueprint initiative is an end-user driven strategic approach to marine science that supports industry, community and government activities off the coast of Western Australia." Building on the Blueprint for Marine Science 2050 report delivered in 2015, and the subsequent Premier's marine science roundtable, the strategy guides the foundation of a long-term collaboration between all sectors operating in WA's marine environment.  The Western Australian Marine Science Institution (WAMSI) will lead an implementation group overseen by a steering committee co-chaired by the Chief Scientist of Western Australia, Professor Peter Klinken, and the chairwoman of WAMSI, Naomi Brown. Premier and Science Minister's office - 6552 5000	{"minister": "Barnett", "portfolio": "Premier; Science"}	2016-06-22
1023	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Carnarvon-Airport-to-receive-a-facelift.aspx	Carnarvon Airport is set to get an upgraded runway and aircraft movement area, thanks to funding from the Liberal National Government's Royalties for Regions program.  Transport Minister Dean Nalder said the redevelopment project would improve the condition of the main runway and reduce maintenance costs over the next 10 years. "The project was awarded $1.25 million in the 2015-17 round of Regional Airports Development Scheme (RADS) grants made possible by the State Government's Royalties for Regions program," Mr Nalder said.  "Carnarvon Airport is an important transport hub for regional passengers in the North-West region and plays a key role in customs and immigration operations, along with disaster relief activities."  Regional Development Minister Terry Redman said regional airports played a vital transport link for regional residents and a key role in supporting economic and tourism in regional areas across Western Australia.  "These grants also provide local communities with the opportunity to benefit from the increase in employment and business opportunities," Mr Redman said.  "The upgrade of critical infrastructure such as the airport reflects the commitment Royalties for Regions has with the ongoing development and sustainability of regional Western Australia."  Works on the runway, apron and taxiway will start soon and are expected to be completed in September.  The total estimated project cost is $3.65 million with the Shire of Carnarvon and other grants making up the remaining $2.4 million for the project. Transport Minister's office - 6552 6400 Regional Development Minister's office - 6552 6700	{"minister": "Nalder; Redman", "portfolio": "Transport; Regional Development"}	2016-06-23
1024	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Community-Chest-funding-for-the-South-West.aspx	Regional Development Minister Terry Redman today announced the successful grant recipients of the South-West region's Community Chest Fund, made possible by the Liberal National Government's Royalties for Regions program. Mr Redman said the Community Chest Fund provided one-off grants to community, public and not-for-profit organisations to improve and develop infrastructure and services in the region. "The Community Chest Fund provides voluntary organisations, educational institutions and community organisations with grants of up to $50,000 to support local projects," he said. "Included in this round of grants is $43,228 for Smiths Beach Surf Life Saving Club to purchase a transportable, off-grid solar power system to increase capacity for first aid and water safety training for volunteers; and $33,230 for Pathways SouthWest and the South West Community Alcohol and Drug Service to deliver a series of workshops to health professionals and the public, to help address substance use and addiction in the South-West. "These projects will help attract investment, increase job opportunities and improve the quality of life for communities in the South-West region. "The fund supports region-specific priorities that are driven by local communities to assist the development of infrastructure, services and community projects that help build vibrant regions with strong economies. "Hundreds of diverse projects and organisations across regional WA have significantly benefited from the Community Chest Fund in recent years." The South West Development Commission has been allocated $555,555 from the Community Chest Fund, with applications considered on a rolling basis until funds are exhausted. Minister's office - 6552 6700	{"minister": "Redman", "portfolio": "Regional Development"}	2016-06-23
1025	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Legislation-paves-the-way-for-energy-reforms.aspx	Legislation enabling the transfer of the regulation of Western Australia's electricity network to the Australian Energy Regulator (AER) has today been introduced to State Parliament by the Liberal National Government.  Energy Minister Mike Nahan said the legislation would allow WA to adopt the National Electricity Law for the regulation of Western Power's electricity network, bringing the State in line with all other States and Territories, and helping pave the way for a more efficient energy sector.  Dr Nahan said the change would offer significant benefits for electricity consumers and the State's economy by improving access to the network for low-cost renewable generation and reducing connection costs.  "Through the Liberal National Government's Electricity Market Review (EMR), we are working to ensure WA's electricity industry embraces the exciting technological advances and changes in the way people are using electricity," he said. "It is critical the regulation of Western Power's network is measured against national benchmarks to ensure network costs are kept at efficient levels.  The AER will ensure electricity consumers pay no more than necessary for access to Western Power's poles and wires for the safe and reliable delivery of electricity. "This legislation demonstrates the State Government's commitment to regulatory reform across critical sectors of the Western Australian economy to become more efficient, open and transparent while ensuring best practices are adopted."  The Minister said the safety and reliability of the Western Power network would continue to be monitored and regulated by State Government agencies, with existing safety standards remaining. "The National Electricity Law will improve access to the Western Power network for low-cost renewable generation, and reduce connection costs for businesses and household electricity customers," he said.  Dr Nahan said the AER would be the economic regulator for WA's electricity network and gas pipelines, meaning better regulatory decision-making through access to the capability, experience and regulatory expertise of a specialised energy market regulator. Minister's office - 6552 5700	{"minister": "Nahan", "portfolio": "Energy"}	2016-06-23
1026	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Bunbury-health-clinic-receives-heritage-listing.aspx	A children's health clinic that has been serving the Bunbury community for 66 years has been State heritage listed. Heritage Minister Albert Jacob said Bunbury's Lady Mitchell Memorial Child Health Centre had been recognised through its inclusion in the State Register of Heritage Places. "The care of our children is an integral component of the growth and wellbeing of communities, and this building is significant for the continued service it has provided as a health clinic for the women and children of Bunbury and surrounding areas," Mr Jacob said. The clinic was built in the 1950s post-war era in response to a major government initiative to establish a network of maternal and infant welfare services in the State. "This network of infant health centres was one of the most significant public health initiatives in the 20th century, playing an important role in reducing infant mortality and improving the quality of life for children and parents," the Minister said. The Lady Mitchell building was officially opened in February 1952 and was named after Lady Clara Mitchell, former wife of premier and Governor of Western Australia Sir James Mitchell, who had strong links with Bunbury and the South-West.  "Lady Clara Mitchell was a woman who devoted herself to her community, so it was appropriate that this building was named after in her honour," Mr Jacob said. "Many local people may also remember the late long-serving infant health nurse Rosalind (Rose) Blanche Lewin, who worked at the clinic from the 1950s and was awarded a Medal of the Order of Australia in 1978 for services to the community. "The Lady Mitchell Memorial Child Health Centre has provided an essential service to mothers and children over the decades.  Generations of women continue to use this centre and it will remain an important resource in the Bunbury region." Minister's office - 6552 5800	{"minister": "Jacob", "portfolio": "Heritage"}	2016-06-23
1027	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Film-veteran-Bryce-Menzies-joins-ScreenWest.aspx	Noted executive producer and production legal adviser Bryce Menzies will contribute his broad industry experience to Western Australia's screen funding and development body, ScreenWest. Announcing Mr Menzies' appointment to the ScreenWest board today, Culture and the Arts Minister John Day said the move came at an important time for the WA production sector. "It's an exciting time to join the ScreenWest board, with the Liberal National Government recently announcing the $16 million Western Australian Regional Film Fund which aims to attract significant levels of production from within Australia and internationally," Mr Day said. "I welcome Mr Menzies and the wealth of knowledge he will bring to his new ScreenWest role. "The regional film fund promises to give WA a serious competitive edge, so I expect ScreenWest will be even busier than usual as Mr Menzies takes up his position. "Through feature film successes such as Paper Planes and RED DOG, television productions including Who Do You Think You Are?, Prison Songs, and Birthplace of the Giants and the upcoming features Jasper Jones and Breath, ScreenWest has firmly established itself as a key player in the Australian screen industry." Mr Menzies has a long history in the industry, with executive producer credits including acclaimed films Son of a Gun (2014), RED DOG (2011), A Few Best Men (2011) and Two Hands (1999). "He has previously served on the boards of Film Victoria, Screen Tasmania and the South Australian Film Corporation," the Minister said. Mr Menzies also provides legal counsel on feature films, shorts, documentaries and television series.  Minister's office - 6552 6200	{"minister": "Day", "portfolio": "Culture and the Arts"}	2016-06-23
1028	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Portrait-pride-of-place-at-Fiona-Stanley-Hospital.aspx	An outstanding portrait of Professor Fiona Stanley now has pride of place in the hospital named in her honour. Attending the dedication of the painting today, Health and Culture and the Arts Minister John Day said the work - by celebrated West Australian artist Mary Moore - was an important addition to the State's newest and largest tertiary hospital. "Fiona Stanley Hospital was so named because of the high regard she holds in the WA community and what her name represents in terms of excellence in health care," Mr Day said. On either side of the main portrait is a series of small panels depicting some of Professor Stanley's many milestones and significant achievements during her impressive career, along with some touching personal highlights. "The portrait reflects her strength, determination and wisdom, with the additional panels serving to remind us of the many ways she has helped to shape and improve the health of West Australians over so many decades," the Minister said. Mary Moore, considered one of the nation's finest portrait artists, took the commission in 2013. "This project has been a true labour of love for Mary, with many hours spent over the past three years researching Professor Stanley's life and career," the Minister said.  "The portrait has been hung in the main concourse of the hospital for staff and visitors to see and enjoy. "The WA public can be proud of this striking new work that honours the vision and passion of a great West Australian." Minister's office - 6552 6200	{"minister": "Day", "portfolio": "Health; Culture and the Arts"}	2016-06-23
1029	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Regional-centres-enriched-by-competitions.aspx	Regional West Australians will have the chance to experience national sporting events thanks to the latest round of the Liberal National Government's Country Sport Enrichment Scheme (CSES).  Sport and Recreation Minister Mia Davies today announced three State Sporting Associations had collectively received $60,000 in funding for events across the State.  "The CSES supports organisations to deliver international, national or State sporting events and competitions, alongside sport development opportunities to regional Western Australia," Ms Davies said. "This round, Volleyball WA will receive $25,000 towards an Australian Volleyball League game in Albany on October 15 and 16. "Swimming WA will receive $25,000 for the 2016/17 Regional Open Water Series, which provides opportunities for regional West Australians to participate in open water events with elite Australian swimmers.  "The series will run from October 2016 to April 2017 with events in Geraldton (October 1, 2016), Mandurah (November 6, 2016), Busselton (November 13, 2016), Albany (January 2, 2017), Harvey (January 14, 2017), Bunbury (January 21, 2017) and Carnarvon (April 22, 2017). "WestCycle will also receive $10,000 towards the Southern Mountain Bike festival (formerly Albany Urban Downhill) in Albany from September 23-25." In keeping with CSES guidelines, all events will also include community activation events such as coaching forums and clinics, school and junior clinics, capacity building workshops and sport specific demonstrations.  "Not only do events like this foster a love for sport but they also help to inspire locals to get active using both our built facilities and WA's amazing natural landscape," the Minister said. Minister's office - 6552 5500	{"minister": "Davies", "portfolio": "Sport and Recreation"}	2016-06-24
1030	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Early-settler-cottage-State-heritage-listed.aspx	One of Western Australia's oldest surviving colonial residences, Morby Farm Cottage in Northam, has been celebrated by its inclusion in the State Register of Heritage Places. Heritage Minister Albert Jacob said Morby Farm Cottage was an important heritage site because it was built in 1836 by John Morrell, the first European to settle in Northam in 1832. "Morrell was a carpenter who had high ambitions to become a farmer in the new colony that had only been settled a year before he left England," Mr Jacob said. "The life of the Morrell family and the journey they took to Western Australia with their possessions, cattle and farm equipment, and their dreams of setting up a new life is a rich colonial story." John Morrell built the farmhouse using locally sourced materials, but the doors and window frames and panes travelled with him by ship, on his long and arduous journey from England. The cottage was crucial to the early colonial life in Northam, serving as the town's first church, school, courthouse, and retail and postal outlet. "The characters who established this farming property, John and Frederick Morrell and William and Peter Chidlow, underpin the founding story of this region," the Minister said.  "For early colonists, the productive farming land in the Northam district provided exciting agricultural prospects, but it was difficult establishing settlements so far from the Swan River colony.  Morby Cottage became central to the expanding district's needs." John Morrell died in 1843 from pneumonia after rescuing a drowning man in the Avon River.  A memorial was erected on his grave site in 1929 and is entered in the State Register as John Morrell's Grave.  Morby Farm Cottage has been owned and managed by the Shire of Northam since 1978 and now operates as a museum, which is open to the public each Sunday from 10.30am to 4pm. Minister's office - 6552 5800	{"minister": "Jacob", "portfolio": "Heritage"}	2016-06-24
1031	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Community-groups-build-WAs-multiculturalism.aspx	Western Australia's cultural diversity will be supported and developed thanks to new funding awarded today by the Liberal National Government to nine community organisations. Citizenship and Multicultural Interests Minister Mike Nahan said the valued organisations, including the Hellenic Community of WA, the Hindi Samaj of WA, and the Curtin Student Guild International Student Committee, would share in grants totalling $110,000.  Dr Nahan said the Community Grants Program (CGP) would support a number of cultural activities that attracted thousands of people and offered exciting opportunities for the wider community to learn about and experience other cultures. "Cultural activities, such as the Glendi Greek Festival, the Australia-Japan Society of WA's 2016 Perth Kodomo Festival and the WA French Festival's Bonjour Perth, are now a fixture on WA's events calendar," the Minister said. "These events allow the whole community to come together to experience the diverse traditions and heritages of our State.  "This year, we have also focused on projects that aim to engage cultural and linguistically diverse (CaLD) communities, such as collaborations with Public Libraries WA and Alzheimer's WA to improve access to resources, facilities and services, and encourage participation and volunteering. "Among the small projects to be supported includes My Story, My Home, a partnership between the World Press Photo Perth Inc., the City of Belmont, Edith Cowan University and the Australian Islamic College Kewdale campus, which aims to share the diverse stories of young Muslims with the community to build awareness, understanding and acceptance; and Clubs WA's My Club, My Community project, which will work to encourage CaLD community members to join their local club as a member or volunteer. "The August 2016 round of the CGP opens on Monday, July 4 and I encourage other community organisations to apply for funding." The grants are administered via the Office of Multicultural Interests' CGP, which supports culturally diverse communities to develop skills, maintain their cultures and address their needs. Minister's office - 6552 5700	{"minister": "Nahan", "portfolio": "Citizenship and Multicultural Interests"}	2016-06-24
1032	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Rare-documents-map-WAs-400-year-Dutch-links.aspx	West Australians will be able to delve into the rich history of Dutch exploration of the State and gain a greater understanding of the contribution migrants from The Netherlands have made, through the new State Library of Western Australia exhibition, Dutch Journeys to the Western Edge. Opening the exhibition today, Culture and the Arts Minister John Day said one of its most significant pieces was a 263-year-old map, one of two rare documents recently acquired by the library and on display for the first time. "This precious map was the first detailed drawing of the WA coastline and is a key part of our documentary heritage," Mr Day said. "It was prepared in 1753 by Johannes van Keulen, mapmaker for the Dutch East India Company, using explorer Willem de Vlamingh's manuscript chart of his 1696-97 voyage. "Also on display is the historic 1703 Thornton map, which includes many Dutch discoveries along the WA coast." The new exhibition is a major part of this year's commemorations to mark the 400th anniversary of Dirk Hartog's historic landing at Shark Bay on October 25, 1616. "While it explores in detail these early maritime links, this exciting exhibition also includes many inspiring and engaging stories highlighting more contemporary Dutch connections with WA," the Minister said. "Recognising the important contribution that migrant communities have made to this State, the exhibition uses innovative displays to help bring 400 years of WA's Dutch history to life." Mr Day said the van Keulen and Thornton maps would undergo conservation work, before being digitised and made available for free access on the State Library website. Minister's office - 6552 6200	{"minister": "Day", "portfolio": "Culture and the Arts"}	2016-06-24
1033	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Eco-tick-for-Mandurahs-crab-fishery.aspx	Fisheries Minister Joe Francis today congratulated the Mandurah Licensed Fisherman's Association and Recfishwest for their efforts to secure third party sustainability certification for Peel-Harvey Estuary's blue swimmer crab fishery. "It's great to see the commercial and recreational sectors working together.  It's a fantastic achievement for them to be recognised through the highest benchmark for ecologically sustainable fishing - Marine Stewardship Council (MSC) certification," Mr Francis said.  "This MSC certification is an 'eco-tick' of approval.  It confirms Mandurah's prized blue swimmer crab fishery - which is shared by recreational and commercial fishers - is well managed and sustainable.  "The certification, which was funded as part of a $14.5 million third party certification program, is another example of the Liberal National Government's commitment to providing better fishing opportunities to West Australians. "The joint effort by the commercial and recreational sectors to gain MSC certification is recognition of the sustainability of the fishery and its social and economic importance to people in the Peel region."    The Minister thanked community members and groups who took part in the MSC's public consultation process for the blue swimmer crab fishery to ensure a rigorous outcome that took account of important environmental considerations.   "Recreational and commercial fishers and other stakeholders all need the confidence that sustainability provides," he said. Mr Francis said Peel-Harvey Estuary's sea mullet fishery had also been awarded an 'eco-tick' - the first finfish fishery in WA to receive MSC certification. A number of other WA commercial fisheries are currently undergoing full assessment. "This trend for independent third party certification is continuing to strengthen around the world, so it is vital we seek certification for the State's key fisheries," the Minister said. Last year, WA's western rock lobster fishery became the first in the world to be recognised internationally for 15 years of continuous MSC certification. Minister's office - 6552 6500	{"minister": "Francis", "portfolio": "Fisheries"}	2016-06-24
1034	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Hola-to-Western-Australias-defence-industry.aspx	Western Australia's defence industry is again on display as Navantia Australia representatives arrived in Perth to meet private industry and tour the common-use infrastructure at the Australian Marine Complex (AMC).   Commerce Minister Michael Mischin met Navantia chairman José Manuel Revuelta Lapique, Navantia Australia's managing director Francisco Baron and senior commercial manager Juan de la Cueva, to promote the State's capabilities to build, maintain and upgrade naval defence vessels.   The Spanish shipbuilding company recently won the contracts, valued about $890 million, to build and maintain two replacement replenishment vessels for the Australian Government. The vessels will replace HMAS Success which will reach the end of its life in 2021.    Mr Mischin said the Australian Government had indicated that some of the works connected to this program could be undertaken in Western Australia.   "I would like to see WA secure a significant portion of this work and have advocated to Mr Revuelta Lapique the State's ability to build, maintain and upgrade naval vessels," he said.  "The five-year sustainment contract for the two vessels will be undertaken by Navantia in Australia, and it has been shortlisted as one of three European companies for the Commonwealth Competitive Evaluation Process for the SEA 5000 Future Frigates program.  "Royal Australian Navy vessels including the Collins Class submarines and ANZAC frigates have been successfully repaired and maintained in this State for many years, and I believe we have the experience and established infrastructure to take part in this new program."  Navantia's trip follows preliminary visits to the State by other industry representatives in relation to the $3 billion future Offshore Patrol Vessels. Ten of the 12 vessels are expected to be built in WA from 2020, creating hundreds of jobs.     Minister's office - 6552 5600	{"minister": "Mischin", "portfolio": "Commerce"}	2016-06-24
1035	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Scholarships-for-agrifood-innovation.aspx	Premier and Science Minister Colin Barnett today announced the launch of the first round of the Premier's Agriculture and Aquaculture Entrepreneurship Program, made possible by the Liberal National Government's Royalties for Regions program. The program is making 12 $30,000 scholarships available over four years to enable farmers and innovators involved in the agriculture or aquaculture sectors to develop or pursue an idea, technology or practice through exposure to international best practice and leaders in their field. The Premier said successful applicants would have an innovative concept or idea within the fields of agriculture or aquaculture that had the potential to broaden the economy and to modernise the agrifood sector.  "The program will see successful applicants learning from international leaders in agriculture and aquaculture," Mr Barnett said. Regional Development Minister Terry Redman said the program represented yet another exciting opportunity to broaden the State's economy, made possible by the Royalties for Regions program's $350 million Seizing the Opportunity Agriculture initiative. "This investment will support entrepreneurship and innovation in regional Western Australia and in our agriculture sector, directly benefitting regional communities both now and into the future," Mr Redman said. "This program is another example of the State Government's unprecedented investment in the agricultural sector under the $350 million Seizing the Opportunity Agriculture initiative, and will create new and expanded industry sectors. Applications for round one of the entrepreneurship program close 12pm AWST on August 5, 2016. Premier and Science Minister's office - 6552 5000 Regional Development Minister's office - 6552 6700	{"minister": "Barnett; Redman", "portfolio": "Premier; Science; Regional Development"}	2016-06-24
1036	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/WAITTA-INCITE-Awards-25-years-of-ICT-excellence.aspx	Western Australia has showcased its expertise in information and communication technology innovation at last night's WAITTA INCITE Awards.  In his opening address, Innovation Minister Bill Marmion commended the innovation and ingenuity displayed by all the shortlisted nominees, and wished the winners the best of luck as they now competed on the national stage. "Special congratulations go to Reflex for winning the Minister's Award for Excellence in Innovation.  This is a fantastic example of West Australians leveraging our natural mining advantage to springboard into new business opportunities. Initiatives such as this have the ability to fundamentally transform the economy of our State," Mr Marmion said. Reflex's winning Reflexhub-IQ solution uses cloud technology to enable mining companies to easily and quickly collect, store and report critical operational, geological and assay data - saving time and money.   The winner of the Most Effective Government Solution category was WA Police and Australia Post for their successful introduction of an online National Police Certificate. This is now being considered for adoption interstate. "West Australians requiring a National Police Certificate have had their wait time reduced from five days to 30 minutes on average, as a result of this application," the Minister said.  "This initiative is another example of how government is using technology to cut red tape and save the community time and money." Special mention also goes to Landgate and their collaboration with Ajilon Australia in creating a new land registry system, speeding up the process in which land transactions are lodged and executed from seven days to less than 30 seconds.   Minister's office - 6552 6800	{"minister": "Marmion", "portfolio": "Innovation"}	2016-06-25
1037	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/New-drug-dogs-help-sniff-out-meth.aspx	Drug detection dogs Dakota and Quokka have been unveiled by the Liberal National Government as the newest recruits in the fight against methylamphetamine in the community. Deputy Premier and Police Minister Liza Harvey said the dogs had undergone an intensive training program and had already disrupted the supply of meth into the Western Australian community. "Since Dakota and Quokka graduated in April, they have helped take meth, ecstasy, heroin, cocaine and cannabis off the streets, as well as sniffing out cash suspected to be the profits of drug dealers," Mrs Harvey said. "Drug detection dogs play a crucial role in the battle against meth and are working extensively with WA Police's recently formed Meth Teams, which target both high-level trafficking and local drug dealers." The Minister said the drug detection dogs, which scratch and bite at the source of the odour of drugs and cash, were deployed with the Meth Teams nine times per month in 2015 and this had increased to 12 times per month so far in 2016. "This is in line with the WA Police meth enforcement plan which created a range of police teams dedicated to disrupting the supply of this chaotic drug into Western Australia," she said. Mrs Harvey said Dakota and Quokka were part of a $1.2 million Liberal National Government commitment to boost the canine section with nine general purpose dogs, two narcotic detection dogs, and refurbished kennels. The Minister said the dogs were part of the Government's WA Meth Strategy to tackle meth on three fronts including education, support for addicts and their families, and disrupting supply. Deputy Premier and Police Minister's office - 6552 5900	{"minister": "Harvey", "portfolio": "Deputy Premier; Police"}	2016-06-26
1038	https://www.mediastatements.wa.gov.au/Pages/Barnett/2016/06/Independent-Trustee-named-for-native-title-deal.aspx	Premier Colin Barnett today announced Perpetual Trustee Company Limited as the first Noongar Boodja Trustee (Trustee) after a formal selection process undertaken by the Western Australian Government and the South West Aboriginal Land and Sea Council (SWALSC). "The selection process has been a significant undertaking because it is a critical component of the implementation of the South West Native Title Settlement, the most comprehensive agreement to settle Aboriginal interests over land, in Australia's history," Mr Barnett said. "The settlement, which comprises the full and final resolution of all native title claims in the State's South-West, provides Noongar people with $1.3 billion in assets including a future fund of $50 million each year for 12 years, and up to 320,000 hectares of Crown land.  "Under the agreement, Perpetual Trustee Company Limited's role, once it is formally appointed as Trustee, will be principally around asset management and development, and administering the distribution process to the Noongar corporations. "The Trustee is expected to work in partnership with the Noongar people, and bring all its resources, expertise, and experience to enable them to build their economic, social and cultural future through enduring relationships with Government, business and the community." The Premier said Perpetual Trustee Company Limited could be described as a 'Trustee in Waiting' because its formal appointment would begin after the South-West settlement commenced. This would be after the registration of the six Indigenous Land Use Agreements with the National Native Title Tribunal. "The announcement of the selection of the Noongar Boodja Trustee comes just weeks after the Noongar (Koorah, Nitja, Boordahwan) (Past, Present, Future) Recognition Act 2016 and Land Administration (South West Native Title Settlement) Act 2016 were proclaimed on June 6, 2016," Mr Barnett said. "It was highly symbolic that the Noongar Recognition Act was proclaimed on WA Day this year. The Act recognises and honours the Noongar people as the traditional owners of the land in the South-West, and provides them with an historic, overdue recognition of the significant and unique contribution that they have made, and will continue to make, to the heritage, cultural identity, community and economy of WA."  Premier's office - 6552 5000	{"minister": "Barnett", "portfolio": "Premier"}	2016-06-27
